seller_id,gmv,orders,late_rate,review_score,gmv_share,cumulative_gmv_share
8ae520247981aa06bc94abddf5f46d34,16320.99,65,0.015384615384615385,4.446153846153846,0.0012382183754749622,0.5337048008943749
41b39e28db005d9731d9d485a83b4c38,16306.75,187,0.06417112299465241,4.179144385026738,0.001237138034780754,0.5349419389291556
4a3ccda38b2129705f3fb522db62ca31,16169.09,64,0.09375,3.9296875,0.0012266942356259306,0.5361686331647816
ef0ace09169ac090589d85746e3e036f,16105.400000000001,128,0.0859375,4.3984375,0.0012218622904844902,0.5373904954552661
1f1bb1f0859883505541bdd6606193e5,16040.84,27,0.1111111111111111,4.333333333333333,0.0012169643413820971,0.5386074597966481
7aa4334be125fcdd2ba64b3180029f14,16012.949999999999,214,0.13551401869158877,4.131455399061033,0.0012148484213005334,0.5398223082179486
86ccac0b835037332a596a33b6949ee1,15894.34,178,0.033707865168539325,4.228813559322034,0.0012058498812907005,0.5410281580992393
fa40cc5b934574b62717c68f3d678b6d,15850.58,303,0.0627062706270627,4.4801324503311255,0.0012025299579214207,0.5422306880571608
4b9750c8ad28220fe6702d4ecb7c898f,15815.4,217,0.07834101382488479,4.364055299539171,0.0011998609701670496,0.5434305490273278
d921b68bf747894be13a97ae52b0f386,15645.8,77,0.012987012987012988,4.558441558441558,0.0011869939911124364,0.5446175430184402
6061155addc1e54b4cfb51c1c2a32ad8,15633.4,28,0.03571428571428571,4.642857142857143,0.0011860532450023115,0.5458035962634425
0adac9fbd9a2b63cccaac4f8756c1ca8,15557.6,106,0.0660377358490566,4.09433962264151,0.0011803025550710632,0.5469838988185136
2a5b78b41cd05baeac8df54c6606b92c,15554.279999999999,46,0.021739130434782608,4.543478260869565,0.0011800506778867393,0.5481639494964003
c33847515fa6305ce6feb1e818569f13,15519.85,114,0.043859649122807015,3.8508771929824563,0.0011774385900987067,0.549341388086499
229c3efbfb0ea2058de4ccdfbc3d784a,15404.0,117,0.017094017094017096,3.646551724137931,0.0011686494419649984,0.5505100375284641
c847e075301870dd144a116762eaff9a,15248.800000000001,41,0.0975609756097561,4.2,0.0011568749422640786,0.5516669124707282
e5a38146df062edaf55c38afa99e42dc,15200.9,119,0.09243697478991597,3.9745762711864407,0.0011532409310806117,0.5528201534018088
213b25e6f54661939f11710a6fddb871,15105.95,152,0.08552631578947369,3.814569536423841,0.0011460373953421947,0.553966190797151
85d9eb9ddc5d00ca9336a2219c97bb13,15086.34,498,0.03614457831325301,4.224242424242425,0.001144549650889005,0.5551107404480401
f9244d45189d3a3605499abddeade7d5,15081.439999999999,20,0.0,4.35,0.0011441779044422619,0.5562549183524823
e2a1ac9bf33e5549a2a4f834e70df2f8,14999.449999999999,5,0.0,4.8,0.0011379576001221692,0.5573928759526044
2a84855fd20af891be03bc5924d2b453,14989.0,155,0.03225806451612903,4.376623376623376,0.0011371647939245235,0.558530040746529
